created_at,address,gitcoin_stamps
2022-10-18 05:50:30.567447+00,0x7b63525bd0c9b6d688344351081bb3ed0fec449e,"{""NFT"": ""v0.0.0:2a/jZR1arnayzfQ6m2Q0t2fW/l13MPHk5F2M0+qJ3og="", ""POAP"": ""v0.0.0:DnyQXZWoPdKw3JZEa7icYcsi+72aH28EJt70MeWxSEI="", ""Github"": ""v0.0.0:iv12XEaWAill2WWl2cO/VAyyV63depiNaCwnubu3/DM="", ""Google"": ""v0.0.0:hyAu6I4rU2RIr5u7e/DBBbkzWk5SbnLnsHcpb5ck99Y="", ""ZkSync"": ""v0.0.0:8VDYrS8gcVTw2iAso3ypmY5Vjr3Dw3kLEum6/ibMDfA="", ""Discord"": ""v0.0.0:lwULlgASkSB9MECSRojF1ZGYxEY8wUjLG1ZSwDhJvQU="", ""Twitter"": ""v0.0.0:kOx1oJligWrhE5G9ZElSMHQJ5uM3oCSWZS2S4nCV9/g="", ""Brightid"": ""v0.0.0:BU9D6wlUmi13NALbE3nSUpCyIjHWjVdiHLT3QXUGyEM="", ""Facebook"": ""v0.0.0:gnQomIVpUqO+Ua2xkJ5cUGqDywEkYCOn0YeJbddoMt4="", ""Linkedin"": ""v0.0.0:aaLVQf7ZjrHaUzdwyV21jTp1Qt+Q/0HW/dWbN09dX+U="", ""GitcoinContributorStatistics#numGr14ContributionsGte#1"": ""v0.0.0:AhllzkCn3yOybMRpTx0hJ4XcJn2pdH3yRG2jtANifQw="", ""GitcoinContributorStatistics#numGrantsContributeToGte#1"": ""v0.0.0:6eNYXit2M82ca8sChrCYn94sQHLMj+HU7mlTGxgfmok="", ""GitcoinContributorStatistics#numGrantsContributeToGte#10"": ""v0.0.0:Rn7KGlMGVc5EEBo89iP8+/lVpML+6Y6tavnIKcfjm8E="", ""GitcoinContributorStatistics#numGrantsContributeToGte#25"": ""v0.0.0:3cM+34ILk836uCez253X+ffFKRjKSl1KX5P2PSkrBoE="", ""GitcoinContributorStatistics#numRoundsContributedToGte#1"": ""v0.0.0:WslXxXxqwz93dSvfM04E2jH9jqfIjHkxAh0EpeaVZvE="", ""GitcoinContributorStatistics#totalContributionAmountGte#10"": ""v0.0.0:+pYkoZzSLnBkS1mKnfl3nYo5ffyilC/brwRpKUL2lmg=""}"
2022-10-18 05:50:33.910526+00,0x328bc0b16e37bbc6743a385a9f432cd7a1ac162e,{}
2022-10-18 05:50:37.722039+00,0xf570fbb739ba6d32ee428e85e3b35d2c5ab4a10b,"{""Ens"": ""v0.0.0:1/bZoD9M3IiPM9wPJQoXnV1LIGe1UmgD2PO7oU7IniU="", ""NFT"": ""v0.0.0:rknVx/88Ti2DjAOyhxU3e2MZPesuAFnTDJqjxsy1iYc="", ""POAP"": ""v0.0.0:AKAps4Bho9h59zpexk9PmBqz/MtFy5LY3dqzyEaqeKY="", ""Github"": ""v0.0.0:VC+mtVqN1DiCKhEUAz3ud+/ynhNt7BP/zFRMd7QijlA="", ""Google"": ""v0.0.0:Yh4rGbuh3jSw25yP1dhoUjfmvfEA+KXdHRUU83thPn4="", ""Discord"": ""v0.0.0:yIcG7QBreZOZyRl5AiqMPAzpYUPKerTYrjDrS6mCuGE="", ""Twitter"": ""v0.0.0:2m+4Su0gHCbQeSZb+KAm64oSlfG2Pf74ZaQZ6R/45hM="", ""Facebook"": ""v0.0.0:5mr3KDEobLEQ9NxZYmrFAdHyqs9oPRgeV7p0bG8HtnI="", ""TwitterTweetGT10"": ""v0.0.0:J6UvnJxD1dO3a4T9vrWvpUveC9pTTTFqP8wEzpuctHA="", ""FirstEthTxnProvider"": ""v0.0.0:BLbzso09wZ86x4KL8FkPosynqnGWASKUNuQMoVf+7YM="", ""EthGTEOneTxnProvider"": ""v0.0.0:ose64ceWjEMtb9k1lk5iZYQrcra9Dv1ORS1UnoCvLlg="", ""SnapshotVotesProvider"": ""v0.0.0:ywJfaaEP/mDiPQIeisqWWDGaCDICIs1ijEkq/DwVEro="", ""GitcoinContributorStatistics#numGrantsContributeToGte#1"": ""v0.0.0:hLcEFbmHL63+dlotmK3PRHbNIG3pnD0kdJMx6SlyZYc=""}"
2022-10-18 05:50:41.313953+00,0xff48fb2661fee38eab96669064c8d6cf03fe9b3d,{}
2022-10-18 05:50:45.263149+00,0x30f073117d652544c97594b114f1950ade94eeb2,{}
2022-10-18 05:50:49.048325+00,0xd02774f80b3df8910cb2511749090e948d9496ad,{}
2022-10-18 05:50:50.13886+00,0x42fb7812297ca741c665b3fd60a9310351d15466,{}
2022-10-18 05:50:50.770628+00,0x5ce9410b4d175170792d9c9392f67348217c25ad,{}
2022-10-18 05:50:54.637659+00,0x948be4a76d96a4e6642ee29e230c41b3c1bd279b,{}
2022-10-18 05:50:58.481665+00,0xb92354c761eb5ad835aed159a62c1d15213c607a,"{""Github"": ""v0.0.0:v1rWp6EO0V+CjiW04dqFUQziQLegxJikjtwq0GWnL7U="", ""Twitter"": ""v0.0.0:6J5SfpNg14UBfSCKQOWdTXueS3kgtg5LeWbH+0sbbIA="", ""TwitterTweetGT10"": ""v0.0.0:qf29W+oV9WFgOEjOMMQsvuQ3bXjmz8jUl8Y3V0yxG14=""}"
2022-10-18 05:51:00.832781+00,0xa305e731c16b8f73132fdb682ef3dee103146f6c,{}
2022-10-18 05:51:04.717664+00,0xe286b942cce9f9a366c7316b839484b828a0e9ac,{}
2022-10-18 05:51:09.205447+00,0xb17394da9843f5c7be82e5fc93a373d546f9a7f0,"{""Github"": ""v0.0.0:77QxjROJqHz99S5/QrAVAbcJXirlN0coeg9mGFBnC78="", ""Twitter"": ""v0.0.0:CF7NFz1rjQqbpcn+wk9KULM50rOtTYBFAN/KvJITfLc="", ""Facebook"": ""v0.0.0:cLDDVRTtesL45LXyCeHz/xxjL2OQJZh211KZMJyQGmE=""}"
2022-10-18 05:51:11.330837+00,0xda12b49d10329520be0ee0fb4084e882b786766f,"{""Ens"": ""v0.0.0:5pUt2bergx4QzO+i7wPwqI/W4Nx3QdLfs3NtRHfqfL0="", ""NFT"": ""v0.0.0:MmQD5HWNbBn0CPfofXCYNx4roeILBBfl1ckvCH4iFvs="", ""Github"": ""v0.0.0:1ECkFxVyaZOMyLhliDWzFKPK1cvbQeE0oqJ0bzr4eH4="", ""Google"": ""v0.0.0:a6p+u0QKiQQnV/OiL9PONMIIWPnHRWtgszLP5GZgPgI="", ""ZkSync"": ""v0.0.0:F1Hou4no4xTVyS2ez2gzJLG7hqn7mLDmIBMD0fejXhg="", ""Discord"": ""v0.0.0:gjeCfpyVB3G6dtUKrSZ3RAHlToined4PjRXAAAUtOCc="", ""Twitter"": ""v0.0.0:iTc/dNG5BSlNrMrRY5asnuP8CUpWTaWl06N29YQ0T+g="", ""FirstEthTxnProvider"": ""v0.0.0:QnZCwIy05W5voslSMWoqJsvy7lMsTg2qpSdoW/5TWdw="", ""EthGTEOneTxnProvider"": ""v0.0.0:dhMHeiSoTTu0+AXBfTUtmCJzpaZ3hoHDEG9TDNE4jLk=""}"
2022-10-18 05:51:13.758251+00,0x9091a482ee4bedd37cc0fcfcb8edc5a6cd462594,"{""POAP"": ""v0.0.0:DqLRB39vhWZxuimueZnU8t5yZTBe+Bhait9R8Mws/3c="", ""Github"": ""v0.0.0:rqz/7c8xk9av1DGDEH8hgncKlWTab6RIsjdkM5FZzBs="", ""Google"": ""v0.0.0:3Ty945gZFuxv5LyGXb4VkAwcRkZNnQo9bhRcDfAGRU4="", ""ZkSync"": ""v0.0.0:6sGRe6Cor1HU9NgjzVy3A1Iib3B+W5bYIvMBhwWsEZs="", ""Discord"": ""v0.0.0:UlVo168gNg/b6KVcla2iWlak7X3fqvfphWoukQuTAgw="", ""Twitter"": ""v0.0.0:AU790+LLb49pbbI2lmaU2kMAVxHI8YwrMw2JFTL91P4=""}"
2022-10-18 05:51:15.937564+00,0xe0e4651bf9aea3d86edb9619d3834d46c40a4046,{}
2022-10-18 05:51:19.806474+00,0x0a876bb41d9ee2ceeb0c63b9477f2c1a626c6a74,{}
2022-10-18 05:51:23.738962+00,0x4da0a3e9d088bc1dc12bea46ba73c4efc50a14c1,{}
2022-10-18 05:51:27.669107+00,0x6affb24857448a1a6ff6a5a2285b2b3e30d571a5,{}
2022-10-18 05:51:31.735659+00,0x7151e54a3650257a937f2bf4ea78764e8a396be0,{}
2022-10-18 05:51:35.533283+00,0x93f4038b4726b471841cf8919483b08f672d0e9b,{}
2022-10-18 05:51:42.422785+00,0xdfeecea2774b593ba0cd15cf89e489d29e22fb79,{}
2022-10-18 05:51:46.273982+00,0xc3cfbedd9e81c44c8185f253ade67410a01e2ae8,{}
2022-10-18 05:51:48.001572+00,0x650b4c89dd2e66e2cc566eda6dc1b25d444c494e,{}
2022-10-18 05:51:51.928485+00,0xf5d0f857ad5aabdc83ceb8ac335e7d1d5f8ef324,{}
2022-10-18 05:51:55.826344+00,0x75dafcccb668f2293c0d26867bb1af3dbbcfc0d1,"{""ZkSync"": ""v0.0.0:Qm4yWHpje5wZGMqVpRdvljXIqZjLoqV7gOFZjMmu2So="", ""Twitter"": ""v0.0.0:SolW4KRjpF6cgZzEbOIXDkau1LmJaOhqUss35rtbrfg="", ""TwitterTweetGT10"": ""v0.0.0:gyqyxw0HKiGJHsqGzpKtLTR+4g20oM8CZW7L5UKrBwo="", ""FirstEthTxnProvider"": ""v0.0.0:yKWXlZvNn1CaTGrAj1PpIY6CooPO6Y+n1k1ciqpYhkg="", ""EthGTEOneTxnProvider"": ""v0.0.0:XMlE9wEx9cfPcnjKtAAUnzdNqAIXRdhRVxmaVD4F7jw="", ""SnapshotVotesProvider"": ""v0.0.0:ED5Wj2yZuWSbpeyDjs8T9fI0/ya0lHHP33HRfy+hmLI="", ""GitcoinContributorStatistics#numGrantsContributeToGte#1"": ""v0.0.0:Q/oB8tf5pj+y/Hp5oAeeL4vQrEpuDhd/0ZNZTfx2du4="", ""GitcoinContributorStatistics#numRoundsContributedToGte#1"": ""v0.0.0:XKRzPpUEuW112grCh/CxUQZMA0ciyFToTC0gDzaP4lQ="", ""GitcoinContributorStatistics#totalContributionAmountGte#10"": ""v0.0.0:DYGCLmC2lLtl5cfRE9x/d+BJheHJ+VQKyDT84zI1oWM=""}"
2022-10-18 05:51:58.327464+00,0x2df9a188fbe231b0dc36d14aceb65defbb049479,"{""Ens"": ""v0.0.0:VVR4BwLFtrhDrRoVtwzxwbeKZzd8OZYHTE70W6mLCwY="", ""Github"": ""v0.0.0:K+/LzC7/riqizObUc2QRJNYxFypVzZNT7pt0FkfNRl0="", ""Google"": ""v0.0.0:kugFwi+tMgjvQKNUYTPB1igj70PNof5nCtUCu/NJeF0="", ""Discord"": ""v0.0.0:SbeHH1rkSFKMCgYxv9pTmoFa8qegeHwdCD1UFROoqZc="", ""Twitter"": ""v0.0.0:kI70SEkPEBLAivikbeWkZcsixljWNJwDL1OcaQU/ZuM="", ""Facebook"": ""v0.0.0:Ze9Pu+5V+dAXDqjMCEeeSVrcYGK58RSDZeBEqAfN9NE="", ""Linkedin"": ""v0.0.0:73fHc9IyfXZZfmCopTYicUx1PvZrfJyAqUtI6W/49As=""}"
2022-10-18 05:52:00.635267+00,0xccfb9010a9d082dda54be56f8f6f4cf4da9ff86f,"{""NFT"": ""v0.0.0:RrbvwiH3GAHvkmuYdjKotXswZtdzxf/Uf6VyLre3HMA="", ""POAP"": ""v0.0.0:U28DIJAyxfl2Z/G0Qri6gF2bB61eY8MKyhXvOlK4ZUE="", ""Github"": ""v0.0.0:OmmEPT9vr9aSmqaWTEn8xRDRiCe+t670b+DlhAwC3+Q="", ""GitPOAP"": ""v0.0.0:uBF5/Yz+T8Tdg32U6pDw72q8jh8rS1odDK24cSjRU4s="", ""FirstEthTxnProvider"": ""v0.0.0:TsNiYTFnmLYW79YMppshIalbYJlBvB+21D75wvaxvLc="", ""EthGTEOneTxnProvider"": ""v0.0.0:Mh2kXdqWL1rnmE1OT8uAxrVOg1R6gmVS8cDOYD+Xtb0="", ""gtcPossessionsGte#10"": ""v0.0.0:S3Aqoc+onzBffQ9J8ONR6iLUBjDHKDzp5mTNwARMckA="", ""SnapshotVotesProvider"": ""v0.0.0:MZXdoSVzqJctK6gFsrNNbanW1cQWCAiYhUIV6OFgkyU=""}"
2022-10-18 05:52:03.03941+00,0xe5d454edfac66803ce96231a20dabce5d3aecc08,{}
2022-10-18 05:52:06.900486+00,0xcd32111c1ea7ddfb1d02fa26e1bb23381c369d88,"{""Ens"": ""v0.0.0:ziU25uvgrYtg72ACXSCiau7pfxqjoP7pVxowZ0AJuts="", ""NFT"": ""v0.0.0:QyO3JxWbNTpFpNwSkPBBh5788qdERfPxpbobd7LuoP8="", ""POAP"": ""v0.0.0:VWD7vEMuOUfnG/LWgOT13eQPm+CZnW19+H6+Ot1pffs="", ""Github"": ""v0.0.0:ZbYbrFWWZc5BRafsKicJbz0AFl+hOrVIbP+xQbmlfjU="", ""Google"": ""v0.0.0:HQ0wtk2wrcMA5Y3zlCRcafWAg2u22LLjzj4iV2+6L+M="", ""Discord"": ""v0.0.0:NguWfjdJRd/F+5e0YC3BHVgPADb0r2aOsD1oTzpoiI0="", ""Twitter"": ""v0.0.0:Sbctcqlj1zYMRnldKHfxOd+KrXKiGUAzw/NI/SSVfns="", ""Facebook"": ""v0.0.0:7eZht7T2RhpZYu3tLpXPfgNa9oeEdXS8JOkxRFYH3ck="", ""Linkedin"": ""v0.0.0:4TCfToAcwMrJdZeOXeqzK4xblBESUVDup500EdCL0fg="", ""FirstEthTxnProvider"": ""v0.0.0:7CuskfwWmm72Nun6JBsKoechPklzZPsQH6f9XGiu2vY="", ""EthGTEOneTxnProvider"": ""v0.0.0:UuvATu94jOTzaPGeOvw5xFeXjWoVwBOMlFZScbb7ORY=""}"
2022-10-18 05:52:09.987286+00,0x7b6356e3a8958625dfbde74b367b4a86f0645b3d,"{""Github"": ""v0.0.0:SPZxJ0rpDqOYfn5rORicLWyzH9wk6dZ5R4ondD9MsCQ="", ""Twitter"": ""v0.0.0:RUAOuZTMFUuoBrkkpnXeQi6GP5aJw9scLR7AjWbdw8c="", ""TwitterTweetGT10"": ""v0.0.0:MDrCWIA2Q7476MzXAHssb0y9XkdeD55UfwqtwEHJlBI="", ""GitcoinContributorStatistics#numGrantsContributeToGte#1"": ""v0.0.0:C5OXLtdgyyMX3bAbHHH+PaDE9qqTGRPh7l0x42BbOwQ="", ""GitcoinContributorStatistics#numRoundsContributedToGte#1"": ""v0.0.0:BHt62fhWX524PraZcDntswfYvnj6/NKwBkIrivLoESI="", ""GitcoinContributorStatistics#totalContributionAmountGte#10"": ""v0.0.0:NSdHs7iLQ+yDnv1SoYz4g7vUhQ6peHwChv+RrLbLuT4=""}"
2022-10-18 05:52:12.172093+00,0xaba92c7ada107feb5b2b9a9e352688ba6791cb05,{}
2022-10-18 05:52:15.976571+00,0x05ee92b20265f364620710d8ffb416784e1d18f8,{}
2022-10-18 05:52:20.05668+00,0x01d61286e4b333c2611dac5c5b222bcf3c8c4362,{}
2022-10-18 05:52:23.88883+00,0xf893fff62d084a1aa7659ec6e8a5dad73b14a644,{}
2022-10-18 05:52:28.417933+00,0x24c579948e75590a8b170ccf33614bafb5a1b729,{}
2022-10-18 05:52:38.445941+00,0x65b00ae084b3ea230b8b34256b782251c83cbbc5,{}
2022-10-18 05:52:42.280455+00,0xc75534ded4fd4796aa215a96e8e89ec58dfcf78e,"{""POAP"": ""v0.0.0:Gs0J+PEWIjtIL3iow/SQ74Tn7WxUDQnABuILcqEQkh4="", ""Github"": ""v0.0.0:hprB3wBckwjgOaT7EhpPr5WBEojIgLECAGLBTjNLiVI="", ""Google"": ""v0.0.0:e/vntdiXNKDMejL4+KuxQFH2N3ofyvEGpjVFtA+RgpA="", ""Brightid"": ""v0.0.0:7CqKZLp4ClZ8kOtc19R6b4c1lkQg4IPUcDXCu99fvUo="", ""Facebook"": ""v0.0.0:ZBar1VCdabSFeVnFNy0OzgB2KPsfifEsCLtf5KvlnR4=""}"
2022-10-18 05:52:44.981874+00,0x9fb7563a1969f034e8feb83e499c967d31538e86,{}
2022-10-18 05:52:49.395005+00,0xac80a3bceff5b9c9ecc134bd0a6c58e3d45458f1,{}
2022-10-18 05:52:53.19953+00,0xbead8d5fcd29e72fb81ed9514337f7ae48c82fdf,"{""NFT"": ""v0.0.0:ZhMScDu9CBU+8sQneqJYXJDsJBaDq+hnDZnka/Vpb7E="", ""Google"": ""v0.0.0:hrySPulTTkrAj2WFqg3ZgssgR+oYWx6ZXPawy/H2dsg="", ""ZkSync"": ""v0.0.0:rFUP2bGAODD9ZgHSbs7/PtxiWYujvqI8c4sk/uIrRpQ="", ""FirstEthTxnProvider"": ""v0.0.0:G6AqFlU+o1bcLBh30tuPi+fndibk2s2oGaYKUCdy6oA="", ""EthGTEOneTxnProvider"": ""v0.0.0:81BoSVV7KcTKN17L58SgIGvytqBGW/Z4PHY8aBRKI64=""}"
2022-10-18 05:52:55.430766+00,0x2e650e3dbb8ac5afd176e883fb44ea561e0042d9,{}
2022-10-18 05:52:59.195046+00,0x50258a2ae0b3065754936828cd7814731c6fc008,{}
2022-10-18 05:53:09.742395+00,0x810e089ce747cc570484ef93babf66f6d6b07839,"{""Google"": ""v0.0.0:9aaQN2tgaDWKIQM/lJSeAQIRo4OjNCLbYW+bKrSqTWI="", ""Discord"": ""v0.0.0:45l+FfWpygh3W/VnAPAmYGmgzqvr+hEUO9F+dXAT2Wk="", ""Twitter"": ""v0.0.0:qjfjNachwSSLoIibqrRgDlAbKRiQ1vi+I5XxOU7kZCk="", ""Facebook"": ""v0.0.0:ZkIyb5Ce26zPMV6XYczoac8XKNs82z9B8UH8btHK464="", ""Linkedin"": ""v0.0.0:uBYerXwNAUeH9bPikqI8iYpMcRuoBNQ9LlPxdCV5NLY="", ""TwitterTweetGT10"": ""v0.0.0:HtHbp2IKA02W65YmS3xlLLzIlWa7UK2//qAPrIL7pwU="", ""FacebookProfilePicture"": ""v0.0.0:wLX2LhZfVUWRoAMim49r4Z+ffKCuqCtuOFF7kVZJKmk=""}"
2022-10-18 05:53:11.928818+00,0xbe1c6be64ac8cbf2cedbf5b61e583da4408d557b,{}
2022-10-18 05:53:15.837821+00,0x39e5b19ee73bee4115a49f38b97d609d02409392,"{""Github"": ""v0.0.0:nlR7ZPTDFSol+PrSDMqOwXsL8wk9hQVsI0cRPp+uM94="", ""Google"": ""v0.0.0:Z0QlzvuM6ElHv5amqlkOjC2OYcOJLawLlVW32PSQyOc="", ""Discord"": ""v0.0.0:PJitbVwmVptKd3UjhrrRP9wpDECPIBckMwYbvq3QQqw="", ""Twitter"": ""v0.0.0:CAxJOJUywcZexcO/wD9vlyrLRhEgnUF9Xg4bkktULg4="", ""Facebook"": ""v0.0.0:A4BPtTEjuoioGqhUp7UV7XjkofSbcEFTlI+c3X6Wnxs="", ""Linkedin"": ""v0.0.0:rF6LjYyLE18aMna8xQkwm/E6o4P9I1YaIrrOVmaY3l0=""}"
2022-10-18 05:53:23.073972+00,0x9b5c99b4cb9a33bf93558a3a274cc92563f18269,{}
2022-10-18 05:53:27.210738+00,0x996ba29cc8227a4d1714a251a3a914ca452aee74,"{""NFT"": ""v0.0.0:dIe7Obm7troMO8Ggd/wugjiYetS7O4lbdxfdpzdQmqs="", ""Github"": ""v0.0.0:1Cjwp68vlh1d1dLuWpuP+HUXJcchIBtSQR5W0QgAsr8="", ""Google"": ""v0.0.0:kbE3hLhDKTv/u0RcG8wPKWzvpsXZi5cJvPp5ZwsRaEs="", ""ZkSync"": ""v0.0.0:ffDLTpdPUNgBa+wsaGbLrhQ/Hias0QZL71LSx/BwtYo="", ""Discord"": ""v0.0.0:IDugxi3dWat7R0VA0/36+xV/9OOuyO2GpqMfnuegajY="", ""Twitter"": ""v0.0.0:D4LIGYTqnRcdxGSM36pW+rt0lKglperaNFIoJE1j1gU="", ""Facebook"": ""v0.0.0:XI21bcLQTbgf8LjKrWTzObaj/6o9jhbrMenJUwO4zzs="", ""Linkedin"": ""v0.0.0:Mg7bsEZgxxqt72VJvqcg5q9UWzaVMUdhSGTsl7Kbr2Q="", ""TwitterTweetGT10"": ""v0.0.0:rIFVrn7uVF4+2MwwdKU91UzXLrAZzPXZLLabs5zHlkc="", ""FirstEthTxnProvider"": ""v0.0.0:EocTSUNvwoC8c7V9u1InU015dp1A6n3i/kB78ZKiEZk="", ""EthGTEOneTxnProvider"": ""v0.0.0:6SMBbG3ccSY2jBG4IPZ247radbx+xnSCLQhG9sDHrn4="", ""FacebookProfilePicture"": ""v0.0.0:6V5UEDT+pQVXxom+w8kHs0u9kGTYLeqkQEsbGS0LOQo=""}"
2022-10-18 05:53:31.680031+00,0xad0fc6ec468b12a52b54f8c4da32487ee679b336,{}
2022-10-18 05:53:33.060726+00,0xebdaf3610fee5e5de79ed071d7ca621d9b8d40b5,"{""Twitter"": ""v0.0.0:zcYkVDVC7lmtEI7RMjXWfUW3Bdw7BYTV3NG0rT03/L0=""}"
2022-10-18 05:53:35.391751+00,0x32707a8329c1da69a7af1cc1824ab90662c877fa,{}
2022-10-18 05:53:38.14333+00,0x548825cb91836c8f0a7feadb104a1bfbbff840f4,{}
2022-10-18 05:53:41.938009+00,0x43bb1d53dc56d9a4062e2c969796eaa1c9ed72ce,"{""Ens"": ""v0.0.0:azxPlgpJnJDcBEbeBqgAbzdCwgZNlj4kj7z2IYLAe3s="", ""NFT"": ""v0.0.0:YA9wOwBTVXEDeLbMo+Y+PAejwE3DdT8vGM8qUzxgfZg="", ""Lens"": ""v0.0.0:3BNuWxShM2Y5RFO79ckRiYdomTGz2cuSDNm5Ad9XHmg="", ""Github"": ""v0.0.0:g0h8uw6ygyUbxea7fILCOxQg8kF/J/ioEaO+pV00l5w="", ""ZkSync"": ""v0.0.0:48cnzvSkZQ1FZ23FFLvQc6vYN4SIzc2smyQ0/S8tIec="", ""FirstEthTxnProvider"": ""v0.0.0:yk9DC28YtTCnqvr07WDY7eHEGnA62tMnUkW3TGvGrcY="", ""EthGTEOneTxnProvider"": ""v0.0.0:85g4pMEXvd22l0VW/IL6zGADHRJJmfqL6FF+aoeQAxk=""}"
2022-10-18 05:53:44.424054+00,0x3742d43ea36134d336cc17b06eb19e51cd1b3c1b,"{""Github"": ""v0.0.0:lg45+BQ6KaaQkM1DO2lYK530JQeSc6a0pwYyWPG27Hs="", ""Discord"": ""v0.0.0:/nwM4D/4p/ZA/kSMJ0S7k9mHPalUmBnk3G9Tu+9Giso="", ""Twitter"": ""v0.0.0:O2aWMRv+dP7SRLbN31Tx534kXIB7hbOgPdXjQbi4ETw="", ""TwitterTweetGT10"": ""v0.0.0:9N+MO6Evb4c6ax7yzwSJB7y78D4J1LzJG4s4Zab+BYk="", ""FirstEthTxnProvider"": ""v0.0.0:Qz3HzxhUdg8XSkL019sG5Zi/xx8YwnDaFi7CBiMs6wo="", ""EthGTEOneTxnProvider"": ""v0.0.0:Sbc0ZeCifYvdxuX6dSdhy/eP0WrEj0YNDA1Rpt25/3g=""}"
2022-10-18 05:53:46.953966+00,0x300c4ed7847f02d5b8be914e56823389f8c3b167,"{""NFT"": ""v0.0.0:7pGCUdaVPfkDDBa8JJZ3OIk4lmlRcMG6oOQ7RnUGJJk="", ""POAP"": ""v0.0.0:JgWcNoxa0apFn4ghr4qLUmvg4fTkS0DKmT0qdnegNbY="", ""Github"": ""v0.0.0:Ztq/2aiyAvKgXyuEQiQkIMkf22BxsLsLuaDA70VzFdw="", ""ZkSync"": ""v0.0.0:qOOR+N8itkyfXFxGOB45I+6RvL9/iS+3K88Jd3GK25I="", ""FirstEthTxnProvider"": ""v0.0.0:K9QtlDvDqXM5kbU/G4P0DkkF4FVM6UswbuEke5cR7yQ="", ""EthGTEOneTxnProvider"": ""v0.0.0:Ige6nV/UWYaIT1UWAzr1UWy6BWpsRUlQdWfRkOssP/I="", ""GitcoinContributorStatistics#numGr14ContributionsGte#1"": ""v0.0.0:DbYjs1RQrHXIy9vQKcDvguMgi0/YF1JIkgkt5Hsac9w="", ""GitcoinContributorStatistics#numGrantsContributeToGte#1"": ""v0.0.0:MVG3JKI14qieLC5lFbEGicu4hOjdxgRraESOtW8KFSQ="", ""GitcoinContributorStatistics#numGrantsContributeToGte#10"": ""v0.0.0:E5rJ9aZlo1oBYg7+HrUhthDjh9jyTyXgQw6fkF1M32w="", ""GitcoinContributorStatistics#numGrantsContributeToGte#25"": ""v0.0.0:RTMOrlsFVv4f5LvJDyVZZmVdiAv3kCpRixSich43fRk="", ""GitcoinContributorStatistics#numRoundsContributedToGte#1"": ""v0.0.0:42uG/GNYph/EBZ3Gbf3MkA9xsBaykITDaQsgXAkyuA4="", ""GitcoinContributorStatistics#totalContributionAmountGte#10"": ""v0.0.0:IjpPmLR97pCDZBtgm9J5ZwEr/wonvaKEN3JjuwfeJCo="", ""GitcoinContributorStatistics#totalContributionAmountGte#100"": ""v0.0.0:KDiB3avEw7X9PZP+20Z52nBGwF3M/HS6fwQ28DbP0wM=""}"
2022-10-18 05:53:50.090964+00,0x55135459b85ebd8cca7c357587259090e742f965,"{""POAP"": ""v0.0.0:s7+e5/s6NUtbkdVgUuG+9G5eHKYqtRPWwyNUAGCI0RI="", ""Github"": ""v0.0.0:YFnpdeyQH/4gu8Qde/qxM3HqzSOsiskuSm09NDZtfjU="", ""Google"": ""v0.0.0:b9/eAgednmaJx3tDqewWBTOwWvLuhRQNN0Subu0BAL4="", ""Discord"": ""v0.0.0:zdcrFatW+iweoo51QqVmIHoX/BHDy+XdcTzmRcZcSFY="", ""Twitter"": ""v0.0.0:KgULNH0G9nsLCqQfgV3O0Oxj//T6z4zcyt+jBSqjykA=""}"
2022-10-18 05:53:52.192329+00,0xc8690c18895eda1fa1db5b06c098e87085cd42d8,{}
2022-10-18 05:53:56.065669+00,0x290d165fc4f722b64faa3b2e54653b2d547a213a,{}
2022-10-18 05:53:59.994127+00,0x8ca664a85ff4066b96b4a087e85c60b3624ddd44,{}
2022-10-18 05:54:01.686709+00,0x075a989ae6f8f37e5cd1ee6600332f51d0f9c80a,{}
2022-10-18 05:54:05.459573+00,0xf19d78057c81d62725f9fb035156ee3ab84abb4b,{}
2022-10-18 05:54:09.309367+00,0x0e4d8b21c4ed5c350200e5002916da907cd296d3,"{""Github"": ""v0.0.0:e0zmPvR0d+9qamox2BX9vyD/KK4eRbMRUIfQYzFlawU="", ""Brightid"": ""v0.0.0:6sqYyf2Bpsur6Dd8b2s+OqT+DZNtTzmpnvuDMjOndaY=""}"
